ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
929,MUCPV-CH-1,37.3,79.26,20.32,0.555555556,0.526315789,Giganotosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Candeleros,NA,99.6,93.5,96.55,-39.5,-68.8,-46.6,-45,NA
930,MUCPV-CH-1 complete root and crown,37.83,96.02,21.07,0.666666667,0.588235294,Giganotosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Candeleros,NA,99.6,93.5,96.55,-39.5,-68.8,-46.6,-45,NA
931,MUCPV-CH-1 L1 small,30.86,70.36,19.37,0.666666667,0.5,Giganotosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Candeleros,NA,99.6,93.5,96.55,-39.5,-68.8,-46.6,-45,NA
932,MUCPV-CH-1 L2 small complete,34.92,72.6,14.6,0.526315789,0.5,Giganotosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Candeleros,NA,99.6,93.5,96.55,-39.5,-68.8,-46.6,-45,NA
934,MUCPV-CH-1 small lateral part of root broken,27.75,45.5,11.77,0.5,0.5,Giganotosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Candeleros,NA,99.6,93.5,96.55,-39.5,-68.8,-46.6,-45,NA
936,NCSM 14345,21.12,49.12,16.16,0.277777778,0.434782609,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
937,NCSM 14345,28.63,63.42,16.61,0.277777778,0.375093773,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
939,NCSM 14345,24.05,63.44,16.59,0.294117647,0.416666667,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
940,NCSM 14345,26.01,51.84,16.87,0.3125,0.375093773,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
941,NCSM 14345,38.87,90.06,20.28,0.333333333,0.384615385,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
942,NCSM 14345,38.77,94.96,22.18,0.416666667,0.384615385,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
943,NCSM 14345,27.92,73.58,18.59,0.303030303,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
944,NCSM 14345,32.97,66.25,21.39,0.384615385,0.416666667,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
945,NCSM 14345,37.85,92.03,21.61,0.454545455,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
946,NCSM 14345,33.23,71.01,18.83,0.416666667,0.434782609,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
947,NCSM 14345,39.85,91.33,21.96,0.4,0.357142857,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
948,NCSM 14345,40.35,89.18,19.95,0.416666667,0.357142857,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
949,NCSM 14345,31.54,73.41,19.1,0.416666667,0.344827586,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
950,NCSM 14345,29.47,62.68,15.58,0.4,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
956,NCSM 14345,31.06,55.84,16.8,0.363636364,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
958,NCSM 14345,24.87,39.66,13.54,0.307692308,0.3125,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
959,NCSM 14345,20.07,29.11,11.51,0.347826087,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
961,NCSM 14345,31.09,73.41,20.01,0.421052632,0.353107345,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
963,NCSM 14345,31.69,77.54,16.38,0.4,0.37037037,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
964,NCSM 14345,30.96,67.57,18.08,0.4,0.4,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
965,NCSM 14345,32.79,60.06,15.19,0.4,0.390320062,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
968,NCSM 14345,21.7,52.23,16.26,0.331125828,0.354609929,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
969,NCSM 14345,26.84,72.35,16.56,0.403225806,0.364963504,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
970,NCSM 14345,26.73,62.6,17.56,0.416666667,0.352112676,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
971,NCSM 14345,35.24,79.23,20.59,0.406504065,0.373134328,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
972,NCSM 14345,36.6,87.09,20.64,0.41322314,0.367647059,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
974,NCSM 14345,22.43,33.79,10.87,0.333333333,0.3125,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
975,NCSM 14345,37.21,90.75,21.44,0.454545455,0.326797386,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
976,NCSM 14345,40.79,82.3,17.86,0.384615385,0.416666667,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
982,NCSM 14345,29.11,70.62,19.33,0.37593985,0.434782609,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
984,NCSM 14345,31.1,64.85,17.19,0.314465409,0.303030303,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
985,NCSM 14345,26.08,43.01,16.58,0.333333333,0.37593985,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
986,NCSM 14345,28.26,47.47,14.35,0.294117647,0.344827586,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
987,NCSM 14345,24.96,38.96,13.22,0.294117647,0.322580645,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
988,NCSM 14345,20.42,33.13,11.46,0.5,0.333333333,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
991,NCSM 14345,31.35,62.15,16.71,0.357142857,0.390625,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Aptian,Aptian,Trinity,Antlers,NA,125,113,119,34.2,-94.8,31.7,-48.1,NA
1205,SGM Din-1,41.46,71.01,15.15,0.625,0.555555556,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1206,SGM Din-1,41.04,73.96,14.88,0.649350649,0.555555556,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1207,SGM Din-1,41.17,73.17,14.88,0.561797753,0.555555556,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1208,SGM Din-1,39.91,73.99,14.49,0.625,0.609756098,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1209,SGM Din-1,41.53,80.68,15.09,0.625,0.5,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1210,SGM Din-1,46.65,97.55,16.88,0.625,0.555555556,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1211,SGM Din-1,40.6,72,17.1,0.714285714,0.588235294,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1212,SGM Din-1,41.4,73,16.6,0.625,0.526315789,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1213,SGM Din-1,41.1,69,15.5,0.625,0.555555556,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1214,SGM Din-1,40.4,80.9,15.9,0.666666667,0.5,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Aoufous,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,Kem Kem
1236,"SMNS uncatalogued, largest one (Algerien Stiftung der Gesellschaft zur F?rderung des Naturkunde-museums 1993)",43.32,99.25,23.51,0.714285714,0.625,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Albian,Cenomanian,Tegama,NA,NA,105.3,93.5,99.4,30.9,-4,17.5,-3.8,NA
1237,"SMNS uncatalogued, medium one (Algerien Stiftung der Gesellschaft zur F?rderung des Naturkunde-museums 1993)",31.23,57.22,14.42,0.526315789,0.476190476,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Albian,Cenomanian,Tegama,NA,NA,105.3,93.5,99.4,30.9,-4,17.5,-3.8,NA
1238,"SMNS uncatalogued, small white (Algerien Stiftung der Gesellschaft zur F?rderung des Naturkunde-museums 1993)",26.69,42.01,13.63,0.526315789,0.454545455,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Albian,Cenomanian,Tegama,NA,NA,105.3,93.5,99.4,30.9,-4,17.5,-3.8,NA
1240,SMU Acrocan.,30.7,95.4,19,0.5,0.416666667,Acrocanthosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Trinity,Twin Mountains,NA,122.46,112.03,117.245,32.7,-97.8,30.7,-52.4,NA
3750,UCRC PV6,45.1,102.6,16.8,0.625,0.588235294,Carcharodontosaurus,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Carcharodontosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,99.6,93.5,96.55,30.5,-4.8,17.8,-4.8,NA
654,IVPP 10600,24.39,59.44,12.3,0.454545455,0.5,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
655,IVPP 10600,26.63,63.43,10.14,0.5,0.5,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
656,IVPP 10600,26.74,60.07,10.22,0.454545455,0.5,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
657,IVPP 10600,26.83,55.94,8.88,0.416666667,0.434782609,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
659,IVPP 10600,21.13,37.01,8.23,0.454545455,0.434782609,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
660,IVPP 10600,19,40.55,9.6,0.434782609,0.476190476,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
661,IVPP 10600,19.58,38.42,9.48,0.4,0.434782609,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
662,IVPP 10600,15.33,32.29,10.2,0.4,0.454545455,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
663,IVPP 10600,17.08,38,11.36,0.416666667,0.454545455,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
664,IVPP 10600,19.89,39.97,10.54,0.434782609,0.454545455,Sinraptor,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Oxfordian,Oxfordian,NA,Shishugou,Upper,163.5,157.3,160.4,44.8,90,42.8,100.7,NA
700,IVPP V237.1,15.78,36.42,11.94,0.428816467,0.416666667,Chienkosaurus,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,This study,Jurassic,Middle,Late,NA,Shangsha-ximiao,NA,174.1,145,159.55,32.4,105.8,6,131.3,NA
825,MNHN 2001-4,16.2,45,7.5,0.333333333,0.357142857,Erectopus,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Albian,Albian,NA,La Penthi?ve Beds,NA,112.3,109,110.65,48.9,5.1,37.6,11.1,NA
826,MNHN 2001-4,18.7,48.3,7.4,0.357142857,0.384615385,Erectopus,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Albian,Albian,NA,La Penthi?ve Beds,NA,112.3,109,110.65,48.9,5.1,37.6,11.1,NA
827,MNHN 2001-4,21.5,49,10.3,0.384615385,0.416666667,Erectopus,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Metriacanthosauridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Albian,Albian,NA,La Penthi?ve Beds,NA,112.3,109,110.65,48.9,5.1,37.6,11.1,NA
347,AODF 820,9.7,16.5,7.2,0.333333333,0.333333333,Australovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"White et al., 2015",Cretaceous,Cenomanian,Cenomanian,Rolling Downs,Winton,NA,99.6,93.5,96.55,-22.2,142.5,-52,-132.3,NA
348,AODF 822,6.8,14,6,0.333333333,0.333333333,Australovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"White et al., 2015",Cretaceous,Cenomanian,Cenomanian,Rolling Downs,Winton,NA,99.6,93.5,96.55,-22.2,142.5,-52,-132.3,NA
351,AODF 825,10,18.4,6.2,0.5,0.333333333,Australovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"White et al., 2015",Cretaceous,Cenomanian,Cenomanian,Rolling Downs,Winton,NA,99.6,93.5,96.55,-22.2,142.5,-52,-132.3,NA
